datetime,pair,close,return,ma7,ma30,vol7
2025-03-13,BTCUSDT,81115.78,-0.030644554525017353,82869.04571428572,90301.95733333334,0.03807961254668216
2025-03-14,BTCUSDT,83983.2,0.03534971863674374,82466.39571428571,89839.06433333333,0.04082722136404485
2025-03-15,BTCUSDT,84338.44,0.004229893597767154,82197.25142857143,89430.07433333334,0.040915576647249076
2025-03-16,BTCUSDT,82574.53,-0.020914662400679962,82460.13142857143,88932.54266666668,0.03260212095264677
2025-03-17,BTCUSDT,84010.03,0.017384295133135996,83233.58428571429,88480.555,0.029945950753951484
2025-03-18,BTCUSDT,82715.03,-0.015414826063030795,83202.44714285714,88033.78533333333,0.023326854963846597
2025-03-19,BTCUSDT,86845.94,0.04994146771149088,83654.70714285715,87735.98333333334,0.03013912154175034
2025-03-20,BTCUSDT,84223.39,-0.030197727147636355,84098.65142857144,87354.37166666667,0.03004964651063198
2025-03-21,BTCUSDT,84088.79,-0.0015981308755205204,84113.73571428572,86935.85233333333,0.027086502246194022
2025-03-22,BTCUSDT,83840.59,-0.0029516419489445944,84042.61428571427,86453.70533333333,0.027057231244763072
2025-03-23,BTCUSDT,86082.5,0.02674015056430301,84543.75285714286,86117.05600000001,0.027070354801704083
2025-03-24,BTCUSDT,87498.16,0.01644538669299811,85042.05714285714,85815.29433333332,0.027008373090424632
2025-03-25,BTCUSDT,87392.87,-0.0012033395902268929,85710.31999999999,85519.79,0.02561652229297978
2025-03-26,BTCUSDT,86909.17,-0.005534776464029556,85719.35285714285,85364.99966666666,0.017982974776385392
2025-03-27,BTCUSDT,87232.01,0.003714682811951864,86149.1557142857,85316.72,0.011982322932315444
2025-03-28,BTCUSDT,84424.38,-0.0321857767578666,86197.09714285715,85322.52966666667,0.01858492523572957
2025-03-29,BTCUSDT,82648.54,-0.02103468216171689,86026.80428571429,85253.86166666666,0.020352678077274734
2025-03-30,BTCUSDT,82389.99,-0.0031283069247198814,85499.30285714286,85188.53,0.01602734804219331
2025-03-31,BTCUSDT,82550.01,0.0019422262340362817,84792.42428571428,85071.37933333333,0.013333226591612382
2025-04-01,BTCUSDT,85158.34,0.031596967704788925,84473.20571428571,84767.65733333332,0.02019934632756848
2025-04-02,BTCUSDT,82516.29,-0.0310251468030025,83845.65142857142,84644.18,0.022758909913670314
2025-04-03,BTCUSDT,83213.09,0.008444393222235336,83271.52,84508.55033333333,0.02320147465000871
2025-04-04,BTCUSDT,83889.87,0.00813309540602325,83195.16142857143,84284.67899999999,0.020618459716760334
2025-04-05,BTCUSDT,83537.99,-0.004194546969735313,83322.22571428571,84071.54900000001,0.018751666190197164
2025-04-06,BTCUSDT,78430.0,-0.061145713465215135,82756.51285714285,83792.49066666668,0.030421988641563542
2025-04-07,BTCUSDT,79163.24,0.009348973607038236,82272.68857142856,83557.18366666666,0.030894040606067253
2025-04-08,BTCUSDT,76322.42,-0.03588559538492875,81010.41428571429,83410.11866666665,0.027738660367128593
2025-04-09,BTCUSDT,82615.22,0.0824502158081466,81024.54714285715,83544.09733333332,0.04483257739190147
2025-04-10,BTCUSDT,79607.3,-0.036408787630172745,80509.43428571429,83433.241,0.04675876044891051
2025-04-11,BTCUSDT,83423.84,0.047942085713244875,80442.85857142857,83424.69833333333,0.0509133565708167
2025-04-12,BTCUSDT,85276.9,0.022212595344448305,80691.27428571429,83563.40233333333,0.05149969339025995
2025-04-13,BTCUSDT,83760.0,-0.017787935537056265,81452.70285714287,83555.96233333334,0.04447684672429255
2025-04-14,BTCUSDT,84591.58,0.009928127984718316,82228.18000000001,83564.40033333334,0.04447539224038272
2025-04-15,BTCUSDT,83643.99,-0.011201942320973268,83274.11857142857,83600.04899999998,0.041044840633701646
2025-04-16,BTCUSDT,84030.38,0.004619459210398746,83476.28428571428,83600.72733333334,0.02776692083700546
2025-04-17,BTCUSDT,84947.91,0.010919027142326287,84239.22857142857,83675.15666666666,0.02175093874942858
2025-04-18,BTCUSDT,84474.69,-0.005570707978571843,84389.34999999999,83596.11499999999,0.014028976880824242
2025-04-19,BTCUSDT,85077.01,0.007130183016948566,84360.79428571429,83624.56899999999,0.011271999367773513
2025-04-20,BTCUSDT,85179.24,0.0012016172171542827,84563.54285714286,83660.91733333333,0.008231251681704119
2025-04-21,BTCUSDT,87516.23,0.02743614523914495,84981.34999999999,83783.43866666665,0.012461523776586091
2025-04-22,BTCUSDT,93442.99,0.0677218385664009,86381.20714285715,84028.78833333333,0.024912930802925903
2025-04-23,BTCUSDT,93691.08,0.0026549878166355345,87761.30714285714,84235.21900000001,0.02507576572067639
2025-04-24,BTCUSDT,93980.47,0.0030887678955136,89051.67285714285,84454.80566666667,0.02550736732961275
2025-04-25,BTCUSDT,94638.68,0.007003689170739236,90503.67142857144,84712.456,0.02424444193824242
2025-04-26,BTCUSDT,94628.0,-0.0001128502637609552,91868.09857142858,84958.989,0.02486289825601458
2025-04-27,BTCUSDT,93749.3,-0.009285835059390402,93092.39285714286,85269.81966666666,0.026155447372076725
2025-04-28,BTCUSDT,95011.18,0.013460153835815225,94163.1,85681.90766666667,0.025490277387797855
2025-04-29,BTCUSDT,94256.82,-0.007939697201950202,94279.36142857141,86077.46866666667,0.008008927721118513
2025-04-30,BTCUSDT,94172.0,-0.0008998818334843284,94348.06428571428,86464.86833333333,0.008018949702523271
2025-05-01,BTCUSDT,96489.91,0.024613579407891883,94706.55571428571,86842.58733333334,0.012132861501544344
2025-05-02,BTCUSDT,96887.14,0.004116803508263045,95027.76428571428,87321.61566666668,0.012055990114852201
2025-05-03,BTCUSDT,95856.42,-0.010638357164841517,95203.25285714286,87743.06000000001,0.013174774217266474
2025-05-04,BTCUSDT,94277.62,-0.016470466975503584,95278.72714285715,88089.31833333334,0.01441460653533574
2025-05-05,BTCUSDT,94733.68,0.0048374152847727725,95239.08428571429,88462.50799999999,0.013501029850392848
2025-05-06,BTCUSDT,96834.02,0.022170995574119168,95607.25571428573,89075.97533333332,0.015346767285696871
2025-05-07,BTCUSDT,97030.5,0.0020290389679165077,96015.61285714286,89671.55066666666,0.015231632671139117
2025-05-08,BTCUSDT,103261.6,0.06421795208723036,96982.99714285714,90569.52333333335,0.026892184310326438
2025-05-09,BTCUSDT,102971.99,-0.002804624371499198,97852.26142857142,91248.08233333334,0.027270744331578115
2025-05-10,BTCUSDT,104809.53,0.017845046988020696,99131.27714285713,92088.15666666668,0.025935970164309447
2025-05-11,BTCUSDT,104118.0,-0.006597968715249425,100537.0457142857,92777.962,0.024274016975536158
2025-05-12,BTCUSDT,102791.32,-0.01274208110028996,101688.13714285716,93361.776,0.026270954266252543
2025-05-13,BTCUSDT,104103.72,0.012767615008738131,102726.66571428571,94039.9,0.025903038322801265
2025-05-14,BTCUSDT,103507.82,-0.005724099004339123,103651.99714285714,94670.44133333332,0.0264933094275493
2025-05-15,BTCUSDT,103763.71,0.0024721803627976158,103723.72714285715,95341.09866666667,0.011031830097108354
2025-05-16,BTCUSDT,103463.9,-0.002889353127408567,103794.0,95988.88266666667,0.01103641956993149
2025-05-17,BTCUSDT,103126.65,-0.00325959102643536,103553.58857142857,96594.84066666667,0.00806542655340717
2025-05-18,BTCUSDT,106454.26,0.0322672170578604,103887.34,97327.493,0.014997408396129702
2025-05-19,BTCUSDT,105573.74,-0.008271345834351629,104284.82857142856,98010.71733333333,0.01427989092421227
2025-05-20,BTCUSDT,106849.99,0.012088706907607882,104677.15285714285,98733.07566666667,0.014211839758041767
2025-05-21,BTCUSDT,109643.99,0.02614880918566298,105553.74857142857,99470.66766666668,0.015677641983811434
2025-05-22,BTCUSDT,111696.21,0.018717122570968137,106686.96285714286,100079.10833333334,0.01586119266583263
2025-05-23,BTCUSDT,107318.3,-0.03919479452346686,107237.59142857145,100533.34899999999,0.02457968562983027
2025-05-24,BTCUSDT,107761.91,0.004133591381898505,107899.77142857143,100992.73033333334,0.02429781214015844
2025-05-25,BTCUSDT,109004.19,0.011528006509906819,108264.04714285715,101471.58066666666,0.021773436709742418
2025-05-26,BTCUSDT,109434.79,0.003950306864350717,108815.62571428572,101965.14033333333,0.0211444437137442
2025-05-27,BTCUSDT,108938.17,-0.004538044985511469,109113.93714285715,102471.436,0.02119364619326904
2025-05-28,BTCUSDT,107781.78,-0.010615103962183348,108847.90714285716,102897.12266666668,0.018924258515326548
2025-05-29,BTCUSDT,105589.75,-0.02033766746104948,107975.55571428571,103274.88700000002,0.017394498569475617
2025-05-30,BTCUSDT,103985.48,-0.015193425498213675,107499.43857142857,103602.00300000001,0.011585871096472028
2025-05-31,BTCUSDT,104591.88,0.005831583409529939,107046.57714285715,103872.06866666667,0.011810855253836596
2025-06-01,BTCUSDT,105642.93,0.0100490592577549,106566.39714285712,104163.92833333333,0.011491603335095265
2025-06-02,BTCUSDT,105857.99,0.0020357254385126033,106055.42571428571,104497.314,0.011280365005900943
2025-06-03,BTCUSDT,105376.89,-0.004544767948078454,105546.67142857143,104867.28966666666,0.011280351079780301
2025-06-04,BTCUSDT,104696.86,-0.00645331248625769,105105.96857142857,105199.39566666666,0.011022250976027671
2025-06-05,BTCUSDT,101508.68,-0.030451534076571196,104522.95857142856,105355.21766666668,0.01381617812484371
2025-06-06,BTCUSDT,104288.44,0.027384456186406947,104566.23857142856,105597.149,0.017684837338379555
2025-06-07,BTCUSDT,105552.15,0.012117450409652175,104703.42,105673.50066666667,0.018151147135106082
2025-06-08,BTCUSDT,105734.0,0.0017228450581063814,104716.43000000001,105765.56766666665,0.017762230730328746
2025-06-09,BTCUSDT,110263.02,0.042834093101556725,105345.72,105947.35066666667,0.024030193061155686
2025-06-10,BTCUSDT,110274.39,0.00010311707406529536,106045.36285714286,106152.56366666667,0.023750042145363123
2025-06-11,BTCUSDT,108645.12,-0.014774690660270262,106609.4,106347.69033333333,0.024709972969713757
2025-06-12,BTCUSDT,105671.73,-0.027367911232460296,107204.12142857142,106399.95733333334,0.023977562712042533
2025-06-13,BTCUSDT,106066.59,0.003736666372359032,107458.14285714284,106485.24966666667,0.022051497755537525
2025-06-14,BTCUSDT,105414.64,-0.0061466103511010894,107438.49857142857,106540.28066666667,0.02182038134634183
2025-06-15,BTCUSDT,105594.01,0.0017015663099546607,107418.5,106611.28433333333,0.02182010530965462
2025-06-16,BTCUSDT,106794.53,0.011369205507016922,106923.00142857143,106733.54699999999,0.012977816472408917
2025-06-17,BTCUSDT,104551.17,-0.02100631933114927,106105.39857142858,106670.11066666667,0.014135568236980587
2025-06-18,BTCUSDT,104886.78,0.0032100071190022117,105568.49285714285,106647.212,0.014226739097081675
2025-06-19,BTCUSDT,104658.59,-0.002175583996381625,105423.75857142858,106574.16533333334,0.01022916807792024
2025-06-20,BTCUSDT,103297.99,-0.013000366238452021,105028.2442857143,106362.632,0.010788251213759394
2025-06-21,BTCUSDT,102120.01,-0.011403706887229914,104557.58285714287,106043.42533333333,0.011161755980013599
2025-06-22,BTCUSDT,100963.87,-0.01132138549535977,103896.13428571427,105831.611,0.01104594422016715
2025-06-23,BTCUSDT,105333.93,0.043283404251441615,103687.47714285714,105750.67833333333,0.021350130766616786
2025-06-24,BTCUSDT,106083.0,0.007111383767794521,103906.30999999998,105653.30533333334,0.019710658304850734
2025-06-25,BTCUSDT,107340.58,0.01185467982617383,104256.85285714285,105583.49833333334,0.020049218713394327
2025-06-26,BTCUSDT,106947.06,-0.0036660878858676416,104583.77714285713,105517.128,0.020127036820047392
2025-06-27,BTCUSDT,107047.59,0.0009399977895605538,105119.43428571428,105492.655,0.018901744027059436
2025-06-28,BTCUSDT,107296.79,0.002327936574751499,105858.9742857143,105549.55633333333,0.0175486075618376
2025-06-29,BTCUSDT,108356.93,0.009880444699230884,106915.12571428569,105695.27133333332,0.015528795624811562
2025-06-30,BTCUSDT,107146.5,-0.011170766835125301,107174.06428571428,105780.42533333333,0.008068586312831943
2025-07-01,BTCUSDT,105681.14,-0.013676228341569674,107116.6557142857,105781.699,0.009729379227977342
2025-07-02,BTCUSDT,108849.6,0.02998131927797143,107332.23,105881.41933333334,0.01470572594777329
2025-07-03,BTCUSDT,109584.78,0.006754090047184302,107709.04714285713,106021.68233333333,0.01455277663660359
2025-07-04,BTCUSDT,107984.24,-0.014605495398174795,107842.85428571429,106131.26166666667,0.016123565618836423
2025-07-05,BTCUSDT,108198.12,0.001980659399927198,107971.61571428571,106354.243,0.016120610255304132
2025-07-06,BTCUSDT,109203.84,0.009295170747883663,108092.60285714285,106518.08966666667,0.01607016697972205
2025-07-07,BTCUSDT,108262.94,-0.00861599738617247,108252.0942857143,106608.44933333334,0.015767959338424904
2025-07-08,BTCUSDT,108922.98,0.006096638424931022,108715.21428571429,106714.74866666667,0.014278562606919386
2025-07-09,BTCUSDT,111233.99,0.02121691859697572,109055.84142857142,106747.11433333335,0.011838579184877355
2025-07-10,BTCUSDT,116010.0,0.04293660597808269,109973.73,106938.30133333334,0.019248927264705985
2025-07-11,BTCUSDT,117527.66,0.013082148090681978,111337.07571428572,107234.38599999998,0.01638190865788356
2025-07-12,BTCUSDT,117420.0,-0.000916039679510372,112654.48714285715,107625.99499999998,0.016718694836225078
2025-07-13,BTCUSDT,119086.64,0.014193834099812674,114066.31571428572,108059.99666666666,0.01669542478173893
2025-07-14,BTCUSDT,119841.18,0.006336059191862198,115720.34999999999,108540.88133333334,0.014320635000651408
2025-07-15,BTCUSDT,117758.09,-0.01738208852749945,116982.50857142858,108946.35066666667,0.018740711871790862
2025-07-16,BTCUSDT,118630.43,0.007407898684498093,118039.14285714286,109340.88066666668,0.018249645103007573
2025-07-17,BTCUSDT,119177.56,0.004612054428193568,118491.65142857144,109828.42699999998,0.010685995426646012
2025-07-18,BTCUSDT,117924.84,-0.010511374792368633,118548.39142857143,110263.02900000001,0.011024405624651365
2025-07-19,BTCUSDT,117840.0,-0.0007194412983727583,118608.39142857143,110702.40933333334,0.011020344543052807
2025-07-20,BTCUSDT,117265.12,-0.004878479293957905,118348.17428571428,111167.98033333333,0.009314067975897398
2025-07-21,BTCUSDT,117380.36,0.00098273041463659,117996.62857142858,111676.65866666667,0.008699495929623869
2025-07-22,BTCUSDT,119954.42,0.02192922223104432,118310.39,112309.677,0.010345673492757805
2025-07-23,BTCUSDT,118755.99,-0.009990711471907332,118328.32714285715,112757.07899999998,0.011086466089672965
2025-07-24,BTCUSDT,118340.99,-0.0034945605691132364,118208.81714285714,113165.67866666666,0.010972004921609022
2025-07-25,BTCUSDT,117614.31,-0.0061405604262733116,118164.45571428571,113508.13633333333,0.010449425547434827
2025-07-26,BTCUSDT,117919.99,0.0025990034716014687,118175.88285714285,113873.90066666667,0.010503958902806532
2025-07-27,BTCUSDT,119415.55,0.01268283689644134,118483.08714285714,114286.166,0.01117993539165302
2025-07-28,BTCUSDT,118062.32,-0.011332108758030257,118580.51000000001,114645.01699999999,0.012389938569715004
2025-07-29,BTCUSDT,117950.76,-0.0009449246804570377,118294.27285714285,114964.81133333335,0.008237981097904879
2025-07-30,BTCUSDT,117840.3,-0.000936492482117024,118163.45999999999,115321.27133333334,0.007522573669403956
2025-07-31,BTCUSDT,115764.08,-0.017618930026484958,117795.33,115657.36933333334,0.0098210117926005
2025-08-01,BTCUSDT,113297.93,-0.021303240176054672,117178.7042857143,115805.64700000001,0.012027891000367566
2025-08-02,BTCUSDT,112546.35,-0.00663366047376146,116411.04142857142,115904.366,0.01151721342379594
2025-08-03,BTCUSDT,114208.8,0.014771247579330682,115667.22,116111.85133333334,0.012111212962930419
2025-08-04,BTCUSDT,115055.03,0.00740949909288946,115237.60714285714,116340.415,0.012858157312135446
2025-08-05,BTCUSDT,114129.75,-0.008042064740672372,114691.74857142857,116504.612,0.012892928115560406
2025-08-06,BTCUSDT,114992.27,0.007557363439418818,114284.88714285714,116728.923,0.013673649337173641
2025-08-07,BTCUSDT,117472.01,0.021564406024856986,114528.87714285713,117013.89066666667,0.014855928230740034
2025-08-08,BTCUSDT,116674.74,-0.006786893320374743,115011.27857142857,117195.249,0.011710160649400617
2025-08-09,BTCUSDT,116462.25,-0.0018212168289383213,115570.69285714287,117210.324,0.01108858766981898
2025-08-10,BTCUSDT,119294.01,0.024314831629991707,116297.15142857142,117269.20233333335,0.012930987633513363
2025-08-11,BTCUSDT,118686.0,-0.005096735368355865,116815.86142857141,117311.40233333335,0.013600957668775343
2025-08-12,BTCUSDT,120134.08,0.012200933555769122,117673.62285714285,117346.317,0.012598150095171498
2025-08-13,BTCUSDT,123306.43,0.02640674486373884,118861.36,117461.82533333333,0.014503104690350242
2025-08-14,BTCUSDT,118295.09,-0.0406413517932519,118978.94285714287,117479.72533333332,0.022927266657657857
2025-08-15,BTCUSDT,117342.05,-0.008056462867562786,119074.27285714286,117436.77933333332,0.023006095839975375
2025-08-16,BTCUSDT,117380.66,0.00032903805583761603,119205.47428571428,117376.88266666667,0.022975801169565515
2025-08-17,BTCUSDT,117405.01,0.0002074447357851561,118935.61714285715,117359.555,0.020648934797305053
2025-08-18,BTCUSDT,116227.05,-0.010033302667407429,118584.33857142857,117305.79,0.020851924398260897
2025-08-19,BTCUSDT,112872.94,-0.028858256318128994,117547.03285714285,117159.384,0.021687698191579282
2025-08-20,BTCUSDT,114271.24,0.012388265956393196,116256.29142857144,117055.74666666666,0.01829076148911089
2025-08-21,BTCUSDT,112500.0,-0.01550031311465605,115428.42142857143,116807.266,0.01317752811417671
2025-08-22,BTCUSDT,116935.99,0.03943102222222228,115370.41285714286,116746.59933333335,0.021914833367205375
2025-08-23,BTCUSDT,115438.05,-0.012809914210329953,115092.89714285715,116649.83466666666,0.02240996781727407
2025-08-24,BTCUSDT,113493.59,-0.01684418612407268,114534.12285714285,116512.47733333333,0.023026996421116868
2025-08-25,BTCUSDT,110111.98,-0.029795603434519924,113660.54142857144,116252.21033333334,0.024935950362958145
2025-08-26,BTCUSDT,111763.22,0.01499600679235824,113502.01,115997.13266666667,0.02415077528000152
2025-08-27,BTCUSDT,111262.01,-0.004484570147495814,113072.12,115770.45566666666,0.02340340286252297
2025-08-28,BTCUSDT,112566.9,0.011728082208833035,113081.67714285714,115590.99366666665,0.023353225754563015
2025-08-29,BTCUSDT,108377.4,-0.03721786777462999,111859.02142857143,115275.56366666667,0.019629677908095316
2025-08-30,BTCUSDT,108816.33,0.004050014117334522,110913.06142857143,115043.97200000001,0.020339514539273396
2025-08-31,BTCUSDT,108246.35,-0.005238000583184466,110163.45571428571,114875.586,0.01998975046949716
2025-09-01,BTCUSDT,109237.42,0.009155689776144893,110038.51857142858,114765.28833333334,0.0177405082388544
2025-09-02,BTCUSDT,111240.01,0.018332454208457083,109963.77428571429,114666.32866666667,0.01827860875103699
2025-09-03,BTCUSDT,111705.71,0.004186443348935365,110027.16,114554.68466666667,0.018259343811190022
2025-09-04,BTCUSDT,110730.87,-0.008726859173089796,109764.87,114441.38866666667,0.01783471624041945
2025-09-05,BTCUSDT,110659.99,-0.0006401105671796081,110090.95428571428,114296.97933333334,0.009074865345571132
2025-09-06,BTCUSDT,110187.97,-0.004265498307021387,110286.90285714286,114054.178,0.009453482599755125
2025-09-07,BTCUSDT,111137.34,0.008615913334277803,110699.90142857144,113869.598,0.009173390525718349
2025-09-08,BTCUSDT,112065.23,0.008349039125823854,111103.87428571428,113723.03066666666,0.009099792362529837
2025-09-09,BTCUSDT,111546.39,-0.0046298035528057335,111147.64285714286,113464.77666666666,0.006788122715852767
2025-09-10,BTCUSDT,113960.0,0.02163772399985331,111469.68428571429,113307.24333333333,0.010561126081871264
2025-09-11,BTCUSDT,115482.69,0.013361618111618068,112148.5157142857,113152.197,0.009776935364957684
2025-09-12,BTCUSDT,116029.42,0.004734302604139096,112915.57714285715,112909.62999999999,0.00936533335247949
2025-09-13,BTCUSDT,115918.29,-0.0009577743299932218,113734.19428571429,112830.40333333334,0.008777238461804312
2025-09-14,BTCUSDT,115268.01,-0.005609813602322822,114324.29000000001,112761.26866666667,0.009985871273810601
2025-09-15,BTCUSDT,115349.71,0.000708782948538822,114793.50142857143,112693.57033333335,0.010010666142363326
2025-09-16,BTCUSDT,116788.96,0.012477274541912609,115542.43999999999,112673.03533333333,0.009581044125729209
2025-09-17,BTCUSDT,116447.59,-0.0029229646363835293,115897.80999999998,112680.38666666667,0.007418717797023217
2025-09-18,BTCUSDT,117073.53,0.005375293726559649,116125.07285714286,112820.40633333335,0.006071756859006865
2025-09-19,BTCUSDT,115632.38,-0.01230978514101344,116068.35285714285,112865.77766666668,0.00791666690850427
2025-09-20,BTCUSDT,115685.63,0.0004605111474831336,116035.11571428571,112971.96533333333,0.007920033490715135
2025-09-21,BTCUSDT,115232.29,-0.003918723526854739,116030.01285714286,112915.17533333333,0.0077536994732945175
